<TICKER>,<DTYYYYMMDD>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>
EURUSD,20010104,090800,0.9451,0.9452,0.9449,0.9449,4
EURUSD,20010104,090900,0.9449,0.9451,0.9449,0.9451,4
EURUSD,20010104,091000,0.9452,0.9453,0.9449,0.9449,4
EURUSD,20010104,091100,0.9448,0.9449,0.9448,0.9449,4
EURUSD,20010104,091200,0.9448,0.9451,0.9448,0.9451,4
EURUSD,20010104,091300,0.9452,0.9452,0.9449,0.9449,4
EURUSD,20010104,091400,0.9451,0.9451,0.9449,0.9449,4
EURUSD,20010104,091500,0.9448,0.9449,0.9448,0.9449,4
EURUSD,20010104,091600,0.9448,0.9448,0.9445,0.9446,4
EURUSD,20010104,091700,0.9445,0.9447,0.9445,0.9446,4
EURUSD,20010104,091800,0.9445,0.9447,0.9444,0.9447,4
EURUSD,20010104,091900,0.9446,0.9449,0.9446,0.9449,4
EURUSD,20010104,092000,0.9448,0.9449,0.9447,0.9449,4
EURUSD,20010104,092100,0.9449,0.9451,0.9448,0.9451,4
EURUSD,20010104,092200,0.9450,0.9452,0.9450,0.9450,4
EURUSD,20010104,092300,0.9451,0.9451,0.9449,0.9449,4
EURUSD,20010104,092400,0.9448,0.9450,0.9448,0.9448,4
EURUSD,20010104,092500,0.9448,0.9453,0.9448,0.9452,4
EURUSD,20010104,092600,0.9453,0.9458,0.9453,0.9456,4
EURUSD,20010104,092700,0.9455,0.9460,0.9455,0.9459,4
EURUSD,20010104,092800,0.9459,0.9459,0.9455,0.9456,4
EURUSD,20010104,092900,0.9455,0.9457,0.9455,0.9457,4
EURUSD,20010104,093000,0.9456,0.9464,0.9456,0.9462,4
EURUSD,20010104,093100,0.9463,0.9468,0.9463,0.9467,4
EURUSD,20010104,093200,0.9466,0.9467,0.9466,0.9466,4
EURUSD,20010104,093300,0.9467,0.9467,0.9464,0.9465,4
EURUSD,20010104,093400,0.9464,0.9466,0.9464,0.9465,4
EURUSD,20010104,093500,0.9465,0.9465,0.9462,0.9462,4
EURUSD,20010104,093600,0.9463,0.9463,0.9457,0.9458,4
EURUSD,20010104,093700,0.9457,0.9458,0.9451,0.9451,4
EURUSD,20010104,093800,0.9452,0.9452,0.9450,0.9450,4
EURUSD,20010104,093900,0.9451,0.9454,0.9451,0.9454,4
EURUSD,20010104,094000,0.9455,0.9458,0.9454,0.9457,4
EURUSD,20010104,094100,0.9456,0.9456,0.9454,0.9454,4
EURUSD,20010104,094200,0.9454,0.9454,0.9450,0.9450,4
EURUSD,20010104,094300,0.9451,0.9453,0.9446,0.9446,4
EURUSD,20010104,094400,0.9448,0.9448,0.9447,0.9447,4
EURUSD,20010104,094500,0.9448,0.9452,0.9448,0.9452,4
EURUSD,20010104,094600,0.9453,0.9454,0.9450,0.9451,4
EURUSD,20010104,094700,0.9450,0.9450,0.9448,0.9449,4
EURUSD,20010104,094800,0.9449,0.9450,0.9448,0.9450,4
EURUSD,20010104,094900,0.9449,0.9452,0.9448,0.9452,4
EURUSD,20010104,095000,0.9452,0.9454,0.9451,0.9453,4
EURUSD,20010104,095100,0.9452,0.9457,0.9452,0.9457,4
EURUSD,20010104,095200,0.9456,0.9460,0.9455,0.9460,4
EURUSD,20010104,095300,0.9459,0.9463,0.9457,0.9463,4
EURUSD,20010104,095400,0.9464,0.9464,0.9461,0.9461,4
EURUSD,20010104,095500,0.9461,0.9466,0.9459,0.9466,4
EURUSD,20010104,095600,0.9467,0.9470,0.9467,0.9469,4
EURUSD,20010104,095700,0.9468,0.9474,0.9468,0.9473,4
EURUSD,20010104,095800,0.9473,0.9473,0.9472,0.9473,4
EURUSD,20010104,095900,0.9473,0.9473,0.9471,0.9472,4
EURUSD,20010104,100000,0.9471,0.9472,0.9467,0.9467,4
EURUSD,20010104,100100,0.9466,0.9467,0.9464,0.9464,4
EURUSD,20010104,100200,0.9464,0.9464,0.9462,0.9462,4
EURUSD,20010104,100300,0.9462,0.9464,0.9462,0.9464,4
EURUSD,20010104,100400,0.9464,0.9470,0.9464,0.9470,4
EURUSD,20010104,100500,0.9471,0.9473,0.9471,0.9471,4
EURUSD,20010104,100600,0.9471,0.9476,0.9471,0.9475,4
EURUSD,20010104,100700,0.9475,0.9476,0.9473,0.9474,4
EURUSD,20010104,100800,0.9473,0.9474,0.9472,0.9473,4
EURUSD,20010104,100900,0.9474,0.9477,0.9474,0.9475,4
EURUSD,20010104,101000,0.9474,0.9477,0.9474,0.9477,4
EURUSD,20010104,101100,0.9476,0.9479,0.9476,0.9476,4
EURUSD,20010104,101200,0.9476,0.9480,0.9476,0.9480,4
EURUSD,20010104,101300,0.9478,0.9483,0.9478,0.9480,4
EURUSD,20010104,101400,0.9479,0.9485,0.9479,0.9483,4
EURUSD,20010104,101500,0.9484,0.9485,0.9483,0.9483,4
EURUSD,20010104,101600,0.9482,0.9483,0.9481,0.9481,4
EURUSD,20010104,101700,0.9480,0.9482,0.9480,0.9482,4
EURUSD,20010104,101800,0.9483,0.9483,0.9480,0.9481,4
EURUSD,20010104,101900,0.9482,0.9483,0.9480,0.9482,4
EURUSD,20010104,102000,0.9483,0.9486,0.9483,0.9485,4
EURUSD,20010104,102100,0.9487,0.9489,0.9485,0.9489,4
EURUSD,20010104,102200,0.9492,0.9499,0.9489,0.9499,4
EURUSD,20010104,102300,0.9512,0.9512,0.9511,0.9511,4
EURUSD,20010104,102400,0.9497,0.9503,0.9497,0.9503,4
EURUSD,20010104,102500,0.9510,0.9510,0.9510,0.9510,4
EURUSD,20010104,102600,0.9512,0.9514,0.9512,0.9514,4
EURUSD,20010104,102700,0.9515,0.9515,0.9508,0.9509,4
EURUSD,20010104,102800,0.9508,0.9510,0.9507,0.9507,4
EURUSD,20010104,102900,0.9506,0.9506,0.9504,0.9505,4
EURUSD,20010104,103000,0.9504,0.9505,0.9503,0.9503,4
EURUSD,20010104,103100,0.9504,0.9505,0.9502,0.9503,4
EURUSD,20010104,103200,0.9503,0.9505,0.9502,0.9505,4
EURUSD,20010104,103300,0.9504,0.9505,0.9503,0.9503,4
EURUSD,20010104,103400,0.9502,0.9505,0.9502,0.9505,4
EURUSD,20010104,103500,0.9506,0.9507,0.9504,0.9505,4
EURUSD,20010104,103600,0.9506,0.9508,0.9505,0.9508,4
EURUSD,20010104,103700,0.9508,0.9509,0.9506,0.9506,4
EURUSD,20010104,103800,0.9505,0.9507,0.9504,0.9507,4
EURUSD,20010104,103900,0.9507,0.9510,0.9507,0.9510,4
EURUSD,20010104,104000,0.9509,0.9510,0.9506,0.9507,4
EURUSD,20010104,104100,0.9506,0.9506,0.9504,0.9504,4
EURUSD,20010104,104200,0.9503,0.9505,0.9503,0.9505,4
EURUSD,20010104,104300,0.9505,0.9506,0.9505,0.9506,4
EURUSD,20010104,104400,0.9506,0.9506,0.9503,0.9505,4
EURUSD,20010104,104500,0.9505,0.9506,0.9505,0.9505,4
EURUSD,20010104,104600,0.9506,0.9506,0.9505,0.9505,4
EURUSD,20010104,104700,0.9506,0.9506,0.9505,0.9506,4
EURUSD,20010104,104800,0.9505,0.9507,0.9505,0.9505,4
EURUSD,20010104,104900,0.9506,0.9506,0.9503,0.9503,4
EURUSD,20010104,105000,0.9504,0.9505,0.9503,0.9504,4
EURUSD,20010104,105100,0.9504,0.9505,0.9504,0.9504,4
EURUSD,20010104,105200,0.9504,0.9504,0.9504,0.9504,4
EURUSD,20010104,105300,0.9504,0.9505,0.9504,0.9505,4
EURUSD,20010104,105400,0.9505,0.9505,0.9503,0.9504,4
EURUSD,20010104,105500,0.9504,0.9504,0.9502,0.9503,4
EURUSD,20010104,105600,0.9502,0.9504,0.9500,0.9500,4
EURUSD,20010104,105700,0.9499,0.9500,0.9496,0.9500,4
EURUSD,20010104,105800,0.9499,0.9503,0.9499,0.9503,4
EURUSD,20010104,105900,0.9502,0.9504,0.9502,0.9504,4
EURUSD,20010104,110000,0.9503,0.9504,0.9503,0.9503,4
EURUSD,20010104,110100,0.9502,0.9502,0.9498,0.9498,4
EURUSD,20010104,110200,0.9497,0.9497,0.9492,0.9494,4
EURUSD,20010104,110300,0.9495,0.9495,0.9491,0.9495,4
EURUSD,20010104,110400,0.9494,0.9496,0.9491,0.9491,4
EURUSD,20010104,110500,0.9490,0.9490,0.9489,0.9490,4
EURUSD,20010104,110600,0.9489,0.9489,0.9485,0.9485,4
EURUSD,20010104,110700,0.9485,0.9485,0.9482,0.9483,4
EURUSD,20010104,110800,0.9482,0.9482,0.9481,0.9481,4
EURUSD,20010104,110900,0.9481,0.9481,0.9480,0.9480,4
EURUSD,20010104,111000,0.9481,0.9484,0.9481,0.9483,4
EURUSD,20010104,111100,0.9482,0.9484,0.9482,0.9483,4
EURUSD,20010104,111200,0.9483,0.9488,0.9483,0.9488,4
EURUSD,20010104,111300,0.9489,0.9489,0.9485,0.9485,4
EURUSD,20010104,111400,0.9485,0.9486,0.9483,0.9483,4
EURUSD,20010104,111500,0.9482,0.9484,0.9481,0.9481,4
EURUSD,20010104,111600,0.9478,0.9478,0.9476,0.9476,4
EURUSD,20010104,111700,0.9477,0.9477,0.9465,0.9467,4
EURUSD,20010104,111800,0.9468,0.9469,0.9463,0.9463,4
EURUSD,20010104,111900,0.9464,0.9464,0.9463,0.9463,4
EURUSD,20010104,112000,0.9463,0.9463,0.9457,0.9458,4
EURUSD,20010104,112100,0.9459,0.9463,0.9459,0.9463,4
EURUSD,20010104,112200,0.9463,0.9466,0.9463,0.9466,4
EURUSD,20010104,112300,0.9467,0.9469,0.9467,0.9468,4
EURUSD,20010104,112400,0.9468,0.9468,0.9462,0.9463,4
EURUSD,20010104,112500,0.9463,0.9464,0.9462,0.9462,4
EURUSD,20010104,112600,0.9461,0.9464,0.9461,0.9464,4
EURUSD,20010104,112700,0.9465,0.9466,0.9463,0.9464,4
EURUSD,20010104,112800,0.9465,0.9466,0.9465,0.9465,4
EURUSD,20010104,112900,0.9464,0.9466,0.9464,0.9465,4
EURUSD,20010104,113000,0.9466,0.9467,0.9463,0.9466,4
EURUSD,20010104,113100,0.9465,0.9467,0.9464,0.9466,4
EURUSD,20010104,113200,0.9466,0.9466,0.9464,0.9464,4
EURUSD,20010104,113300,0.9464,0.9465,0.9464,0.9464,4
EURUSD,20010104,113400,0.9464,0.9466,0.9464,0.9465,4
EURUSD,20010104,113500,0.9466,0.9467,0.9465,0.9466,4
EURUSD,20010104,113600,0.9465,0.9466,0.9464,0.9466,4
EURUSD,20010104,113700,0.9465,0.9466,0.9465,0.9465,4
EURUSD,20010104,113800,0.9466,0.9467,0.9466,0.9467,4
EURUSD,20010104,113900,0.9467,0.9467,0.9465,0.9467,4
EURUSD,20010104,114000,0.9467,0.9467,0.9457,0.9457,4
EURUSD,20010104,114100,0.9458,0.9462,0.9458,0.9462,4
EURUSD,20010104,114200,0.9463,0.9467,0.9463,0.9466,4
EURUSD,20010104,114300,0.9466,0.9468,0.9464,0.9468,4
EURUSD,20010104,114400,0.9467,0.9467,0.9464,0.9464,4
EURUSD,20010104,114500,0.9463,0.9466,0.9460,0.9460,4
EURUSD,20010104,114600,0.9461,0.9466,0.9461,0.9465,4
EURUSD,20010104,114700,0.9467,0.9468,0.9465,0.9467,4
EURUSD,20010104,114800,0.9466,0.9467,0.9465,0.9467,4
EURUSD,20010104,114900,0.9467,0.9467,0.9465,0.9465,4
EURUSD,20010104,115000,0.9466,0.9467,0.9464,0.9465,4
EURUSD,20010104,115100,0.9466,0.9467,0.9466,0.9467,4
EURUSD,20010104,115200,0.9466,0.9469,0.9466,0.9469,4
EURUSD,20010104,115300,0.9469,0.9469,0.9466,0.9467,4
EURUSD,20010104,115400,0.9465,0.9467,0.9465,0.9467,4
EURUSD,20010104,115500,0.9467,0.9467,0.9465,0.9467,4
EURUSD,20010104,115600,0.9467,0.9468,0.9467,0.9467,4
EURUSD,20010104,115700,0.9467,0.9468,0.9466,0.9467,4
EURUSD,20010104,115800,0.9466,0.9466,0.9464,0.9466,4
EURUSD,20010104,115900,0.9466,0.9467,0.9464,0.9465,4
EURUSD,20010104,120000,0.9464,0.9465,0.9463,0.9463,4
EURUSD,20010104,120100,0.9463,0.9464,0.9463,0.9464,4
EURUSD,20010104,120200,0.9465,0.9465,0.9462,0.9462,4
EURUSD,20010104,120300,0.9462,0.9462,0.9461,0.9462,4
EURUSD,20010104,120400,0.9462,0.9462,0.9461,0.9461,4
EURUSD,20010104,120500,0.9461,0.9462,0.9457,0.9457,4
EURUSD,20010104,120600,0.9458,0.9458,0.9456,0.9456,4
EURUSD,20010104,120700,0.9455,0.9455,0.9453,0.9455,4
EURUSD,20010104,120800,0.9455,0.9455,0.9446,0.9447,4
EURUSD,20010104,120900,0.9448,0.9448,0.9444,0.9446,4
EURUSD,20010104,121000,0.9446,0.9447,0.9444,0.9444,4
EURUSD,20010104,121100,0.9445,0.9446,0.9443,0.9446,4
EURUSD,20010104,121200,0.9445,0.9446,0.9442,0.9442,4
EURUSD,20010104,121300,0.9443,0.9444,0.9442,0.9444,4
EURUSD,20010104,121400,0.9444,0.9446,0.9444,0.9445,4
EURUSD,20010104,121500,0.9446,0.9446,0.9444,0.9445,4
EURUSD,20010104,121600,0.9444,0.9450,0.9444,0.9449,4
EURUSD,20010104,121700,0.9449,0.9449,0.9444,0.9444,4
EURUSD,20010104,121800,0.9446,0.9447,0.9445,0.9446,4
EURUSD,20010104,121900,0.9447,0.9447,0.9446,0.9447,4
EURUSD,20010104,122000,0.9447,0.9447,0.9441,0.9442,4
EURUSD,20010104,122100,0.9439,0.9439,0.9434,0.9434,4
EURUSD,20010104,122200,0.9435,0.9436,0.9431,0.9436,4
EURUSD,20010104,122300,0.9437,0.9441,0.9437,0.9439,4
EURUSD,20010104,122400,0.9438,0.9439,0.9435,0.9435,4
EURUSD,20010104,122500,0.9435,0.9439,0.9435,0.9438,4
EURUSD,20010104,122600,0.9439,0.9441,0.9438,0.9440,4
EURUSD,20010104,122700,0.9439,0.9440,0.9439,0.9440,4
EURUSD,20010104,122800,0.9439,0.9441,0.9439,0.9441,4
EURUSD,20010104,122900,0.9441,0.9442,0.9441,0.9442,4
EURUSD,20010104,123000,0.9443,0.9444,0.9441,0.9441,4
EURUSD,20010104,123100,0.9441,0.9442,0.9441,0.9441,4
EURUSD,20010104,123200,0.9442,0.9443,0.9437,0.9438,4
EURUSD,20010104,123300,0.9437,0.9441,0.9437,0.9441,4
EURUSD,20010104,123400,0.9441,0.9441,0.9438,0.9438,4
EURUSD,20010104,123500,0.9440,0.9440,0.9434,0.9434,4
EURUSD,20010104,123600,0.9434,0.9434,0.9433,0.9434,4
EURUSD,20010104,123700,0.9434,0.9434,0.9426,0.9428,4
EURUSD,20010104,123800,0.9428,0.9430,0.9428,0.9430,4
EURUSD,20010104,123900,0.9429,0.9430,0.9427,0.9427,4
EURUSD,20010104,124000,0.9427,0.9428,0.9427,0.9428,4
EURUSD,20010104,124100,0.9427,0.9428,0.9426,0.9427,4
EURUSD,20010104,124200,0.9427,0.9427,0.9425,0.9427,4
EURUSD,20010104,124300,0.9427,0.9427,0.9425,0.9426,4
EURUSD,20010104,124400,0.9426,0.9427,0.9426,0.9427,4
EURUSD,20010104,124500,0.9427,0.9428,0.9425,0.9425,4
EURUSD,20010104,124600,0.9426,0.9429,0.9425,0.9425,4
EURUSD,20010104,124700,0.9426,0.9426,0.9421,0.9422,4
EURUSD,20010104,124800,0.9423,0.9427,0.9423,0.9425,4
EURUSD,20010104,124900,0.9425,0.9434,0.9425,0.9434,4
EURUSD,20010104,125000,0.9434,0.9446,0.9434,0.9446,4
EURUSD,20010104,125100,0.9445,0.9448,0.9445,0.9445,4
EURUSD,20010104,125200,0.9446,0.9449,0.9445,0.9449,4
EURUSD,20010104,125300,0.9450,0.9452,0.9449,0.9451,4
EURUSD,20010104,125400,0.9452,0.9453,0.9451,0.9453,4
EURUSD,20010104,125500,0.9452,0.9457,0.9452,0.9457,4
EURUSD,20010104,125600,0.9457,0.9457,0.9456,0.9456,4
EURUSD,20010104,125700,0.9457,0.9465,0.9457,0.9464,4
EURUSD,20010104,125800,0.9466,0.9469,0.9465,0.9467,4
EURUSD,20010104,125900,0.9468,0.9472,0.9468,0.9469,4
EURUSD,20010104,130000,0.9469,0.9470,0.9468,0.9469,4
EURUSD,20010104,130100,0.9469,0.9469,0.9466,0.9466,4
EURUSD,20010104,130200,0.9465,0.9466,0.9463,0.9463,4
EURUSD,20010104,130300,0.9463,0.9463,0.9460,0.9460,4
EURUSD,20010104,130400,0.9461,0.9463,0.9460,0.9460,4
EURUSD,20010104,130500,0.9460,0.9461,0.9460,0.9461,4
EURUSD,20010104,130600,0.9461,0.9461,0.9460,0.9461,4
EURUSD,20010104,130700,0.9460,0.9460,0.9454,0.9454,4
EURUSD,20010104,130800,0.9455,0.9456,0.9455,0.9455,4
EURUSD,20010104,130900,0.9456,0.9456,0.9455,0.9456,4
EURUSD,20010104,131000,0.9456,0.9456,0.9453,0.9453,4
EURUSD,20010104,131100,0.9454,0.9455,0.9454,0.9455,4
EURUSD,20010104,131200,0.9456,0.9460,0.9456,0.9459,4
EURUSD,20010104,131300,0.9459,0.9459,0.9454,0.9454,4
EURUSD,20010104,131400,0.9455,0.9456,0.9453,0.9453,4
EURUSD,20010104,131500,0.9455,0.9456,0.9453,0.9456,4
EURUSD,20010104,131600,0.9455,0.9455,0.9455,0.9455,4
EURUSD,20010104,131700,0.9455,0.9457,0.9454,0.9457,4
EURUSD,20010104,131800,0.9456,0.9457,0.9454,0.9454,4
EURUSD,20010104,131900,0.9455,0.9455,0.9452,0.9453,4
EURUSD,20010104,132000,0.9453,0.9453,0.9452,0.9452,4
EURUSD,20010104,132100,0.9453,0.9453,0.9449,0.9449,4
EURUSD,20010104,132200,0.9448,0.9451,0.9447,0.9451,4
EURUSD,20010104,132300,0.9450,0.9451,0.9450,0.9451,4
EURUSD,20010104,132400,0.9451,0.9452,0.9448,0.9448,4
EURUSD,20010104,132500,0.9448,0.9448,0.9446,0.9447,4
EURUSD,20010104,132600,0.9447,0.9447,0.9444,0.9444,4
EURUSD,20010104,132700,0.9443,0.9443,0.9441,0.9443,4
EURUSD,20010104,132800,0.9444,0.9447,0.9443,0.9446,4
EURUSD,20010104,132900,0.9447,0.9447,0.9446,0.9446,4
EURUSD,20010104,133000,0.9446,0.9446,0.9444,0.9444,4
EURUSD,20010104,133100,0.9444,0.9445,0.9442,0.9442,4
EURUSD,20010104,133200,0.9442,0.9444,0.9442,0.9443,4
EURUSD,20010104,133300,0.9444,0.9444,0.9440,0.9443,4
EURUSD,20010104,133400,0.9444,0.9451,0.9444,0.9451,4
EURUSD,20010104,133500,0.9451,0.9455,0.9451,0.9453,4
EURUSD,20010104,133600,0.9452,0.9455,0.9452,0.9453,4
EURUSD,20010104,133700,0.9451,0.9451,0.9449,0.9449,4
EURUSD,20010104,133800,0.9449,0.9450,0.9448,0.9449,4
EURUSD,20010104,133900,0.9450,0.9451,0.9448,0.9450,4
EURUSD,20010104,134000,0.9451,0.9454,0.9451,0.9453,4
EURUSD,20010104,134100,0.9454,0.9455,0.9452,0.9452,4
EURUSD,20010104,134200,0.9453,0.9456,0.9453,0.9456,4
EURUSD,20010104,134300,0.9457,0.9458,0.9455,0.9457,4
EURUSD,20010104,134400,0.9458,0.9459,0.9458,0.9459,4
EURUSD,20010104,134500,0.9460,0.9464,0.9459,0.9463,4
EURUSD,20010104,134600,0.9464,0.9464,0.9462,0.9464,4
EURUSD,20010104,134700,0.9466,0.9467,0.9464,0.9464,4
EURUSD,20010104,134800,0.9464,0.9465,0.9463,0.9465,4
EURUSD,20010104,134900,0.9466,0.9467,0.9464,0.9464,4
EURUSD,20010104,135000,0.9464,0.9465,0.9463,0.9463,4
EURUSD,20010104,135100,0.9463,0.9463,0.9462,0.9463,4
EURUSD,20010104,135200,0.9463,0.9463,0.9461,0.9462,4
EURUSD,20010104,135300,0.9461,0.9462,0.9460,0.9462,4
EURUSD,20010104,135400,0.9461,0.9461,0.9458,0.9458,4
EURUSD,20010104,135500,0.9457,0.9460,0.9457,0.9460,4
EURUSD,20010104,135600,0.9460,0.9461,0.9458,0.9461,4
EURUSD,20010104,135700,0.9462,0.9465,0.9461,0.9464,4
EURUSD,20010104,135800,0.9466,0.9468,0.9464,0.9464,4
EURUSD,20010104,135900,0.9463,0.9466,0.9463,0.9466,4
EURUSD,20010104,140000,0.9465,0.9466,0.9464,0.9464,4
EURUSD,20010104,140100,0.9464,0.9466,0.9464,0.9466,4
EURUSD,20010104,140200,0.9465,0.9467,0.9464,0.9464,4
EURUSD,20010104,140300,0.9464,0.9464,0.9464,0.9464,4
EURUSD,20010104,140400,0.9464,0.9466,0.9464,0.9466,4
EURUSD,20010104,140500,0.9467,0.9467,0.9461,0.9462,4
EURUSD,20010104,140600,0.9462,0.9465,0.9462,0.9465,4
EURUSD,20010104,140700,0.9464,0.9465,0.9461,0.9461,4
EURUSD,20010104,140800,0.9461,0.9461,0.9452,0.9452,4
EURUSD,20010104,140900,0.9452,0.9452,0.9448,0.9448,4
EURUSD,20010104,141000,0.9449,0.9451,0.9449,0.9451,4
EURUSD,20010104,141100,0.9450,0.9451,0.9447,0.9449,4
EURUSD,20010104,141200,0.9448,0.9451,0.9448,0.9448,4
EURUSD,20010104,141300,0.9448,0.9448,0.9447,0.9448,4
EURUSD,20010104,141400,0.9448,0.9449,0.9448,0.9449,4
EURUSD,20010104,141500,0.9450,0.9453,0.9450,0.9453,4
EURUSD,20010104,141600,0.9453,0.9453,0.9451,0.9453,4
EURUSD,20010104,141700,0.9453,0.9453,0.9450,0.9450,4
EURUSD,20010104,141800,0.9451,0.9451,0.9448,0.9448,4
EURUSD,20010104,141900,0.9448,0.9448,0.9446,0.9447,4
EURUSD,20010104,142000,0.9448,0.9449,0.9448,0.9448,4
EURUSD,20010104,142100,0.9449,0.9451,0.9447,0.9451,4
EURUSD,20010104,142200,0.9451,0.9452,0.9449,0.9449,4
EURUSD,20010104,142300,0.9450,0.9453,0.9450,0.9452,4
EURUSD,20010104,142400,0.9453,0.9457,0.9452,0.9456,4
EURUSD,20010104,142500,0.9456,0.9457,0.9455,0.9457,4
EURUSD,20010104,142600,0.9456,0.9458,0.9455,0.9458,4
EURUSD,20010104,142700,0.9457,0.9460,0.9457,0.9458,4
EURUSD,20010104,142800,0.9457,0.9457,0.9456,0.9456,4
EURUSD,20010104,142900,0.9455,0.9456,0.9454,0.9455,4
EURUSD,20010104,143000,0.9455,0.9455,0.9453,0.9455,4
EURUSD,20010104,143100,0.9456,0.9458,0.9455,0.9456,4
EURUSD,20010104,143200,0.9455,0.9457,0.9455,0.9457,4
EURUSD,20010104,143300,0.9458,0.9461,0.9458,0.9461,4
EURUSD,20010104,143400,0.9460,0.9460,0.9455,0.9456,4
EURUSD,20010104,143500,0.9456,0.9457,0.9456,0.9456,4
EURUSD,20010104,143600,0.9456,0.9459,0.9456,0.9458,4
EURUSD,20010104,143700,0.9459,0.9460,0.9459,0.9459,4
EURUSD,20010104,143800,0.9459,0.9461,0.9459,0.9460,4
EURUSD,20010104,143900,0.9460,0.9460,0.9459,0.9459,4
EURUSD,20010104,144000,0.9457,0.9458,0.9457,0.9458,4
EURUSD,20010104,144100,0.9457,0.9457,0.9454,0.9454,4
EURUSD,20010104,144200,0.9454,0.9455,0.9453,0.9455,4
EURUSD,20010104,144300,0.9456,0.9456,0.9454,0.9454,4
EURUSD,20010104,144400,0.9454,0.9454,0.9452,0.9452,4
EURUSD,20010104,144500,0.9452,0.9452,0.9452,0.9452,4
EURUSD,20010104,144600,0.9453,0.9454,0.9452,0.9452,4
EURUSD,20010104,144700,0.9453,0.9454,0.9452,0.9452,4
EURUSD,20010104,144800,0.9451,0.9452,0.9451,0.9451,4
EURUSD,20010104,144900,0.9451,0.9454,0.9451,0.9454,4
EURUSD,20010104,145000,0.9455,0.9455,0.9454,0.9455,4
EURUSD,20010104,145100,0.9454,0.9454,0.9452,0.9452,4
EURUSD,20010104,145200,0.9452,0.9455,0.9452,0.9455,4
EURUSD,20010104,145300,0.9456,0.9462,0.9456,0.9460,4
EURUSD,20010104,145400,0.9460,0.9462,0.9460,0.9462,4
EURUSD,20010104,145500,0.9461,0.9461,0.9459,0.9459,4
EURUSD,20010104,145600,0.9460,0.9466,0.9459,0.9466,4
EURUSD,20010104,145700,0.9467,0.9474,0.9467,0.9473,4
EURUSD,20010104,145800,0.9474,0.9474,0.9473,0.9473,4
EURUSD,20010104,145900,0.9473,0.9473,0.9472,0.9473,4
EURUSD,20010104,150000,0.9474,0.9477,0.9474,0.9477,4
EURUSD,20010104,150100,0.9476,0.9476,0.9475,0.9476,4
EURUSD,20010104,150200,0.9475,0.9476,0.9473,0.9475,4
EURUSD,20010104,150300,0.9475,0.9475,0.9472,0.9473,4
EURUSD,20010104,150400,0.9472,0.9472,0.9468,0.9470,4
EURUSD,20010104,150500,0.9469,0.9469,0.9461,0.9461,4
EURUSD,20010104,150600,0.9462,0.9466,0.9462,0.9466,4
EURUSD,20010104,150700,0.9466,0.9466,0.9465,0.9466,4
EURUSD,20010104,150800,0.9466,0.9468,0.9466,0.9468,4
EURUSD,20010104,150900,0.9466,0.9466,0.9462,0.9462,4
EURUSD,20010104,151000,0.9463,0.9464,0.9463,0.9463,4
EURUSD,20010104,151100,0.9462,0.9462,0.9461,0.9461,4
EURUSD,20010104,151200,0.9461,0.9461,0.9461,0.9461,4
EURUSD,20010104,151300,0.9461,0.9463,0.9460,0.9463,4
EURUSD,20010104,151400,0.9463,0.9464,0.9463,0.9464,4
EURUSD,20010104,151500,0.9464,0.9464,0.9462,0.9463,4
EURUSD,20010104,151600,0.9462,0.9462,0.9460,0.9460,4
EURUSD,20010104,151700,0.9459,0.9461,0.9459,0.9461,4
EURUSD,20010104,151800,0.9460,0.9461,0.9459,0.9459,4
EURUSD,20010104,151900,0.9460,0.9460,0.9456,0.9456,4
EURUSD,20010104,152000,0.9455,0.9456,0.9454,0.9454,4
EURUSD,20010104,152100,0.9453,0.9455,0.9453,0.9455,4
EURUSD,20010104,152200,0.9455,0.9456,0.9455,0.9455,4
EURUSD,20010104,152300,0.9456,0.9457,0.9456,0.9456,4
EURUSD,20010104,152400,0.9456,0.9456,0.9456,0.9456,4
EURUSD,20010104,152500,0.9455,0.9455,0.9455,0.9455,4
EURUSD,20010104,152600,0.9455,0.9455,0.9455,0.9455,4
EURUSD,20010104,152700,0.9456,0.9456,0.9454,0.9455,4
EURUSD,20010104,152800,0.9455,0.9455,0.9450,0.9450,4
EURUSD,20010104,152900,0.9449,0.9451,0.9446,0.9446,4
EURUSD,20010104,153000,0.9445,0.9446,0.9442,0.9444,4
EURUSD,20010104,153100,0.9442,0.9444,0.9437,0.9437,4
EURUSD,20010104,153200,0.9438,0.9440,0.9437,0.9440,4
EURUSD,20010104,153300,0.9440,0.9441,0.9439,0.9441,4
EURUSD,20010104,153400,0.9441,0.9443,0.9441,0.9442,4
EURUSD,20010104,153500,0.9442,0.9444,0.9441,0.9441,4
EURUSD,20010104,153600,0.9442,0.9443,0.9441,0.9442,4
EURUSD,20010104,153700,0.9441,0.9441,0.9439,0.9440,4
EURUSD,20010104,153800,0.9440,0.9441,0.9440,0.9440,4
EURUSD,20010104,153900,0.9441,0.9441,0.9440,0.9440,4
EURUSD,20010104,154000,0.9439,0.9439,0.9438,0.9439,4
EURUSD,20010104,154100,0.9439,0.9440,0.9438,0.9439,4
EURUSD,20010104,154200,0.9440,0.9440,0.9436,0.9438,4
